1	1	2756.65189583501
2	1	3272.15884548463
3	1	2879.58035032382
4	1	2811.70660140855
5	1	2977.28893906953
6	1	3200.92168118378
7	1	2824.87039018553
8	1	2538.49774664381
9	1	2929.42837003349
10	1	2945.84826346347
11	1	3000.17890701022
12	1	2995.88306329429
13	1	3176.88728864438
14	1	2996.64403751013
15	1	2546.27748926784
16	1	2785.25309463358
17	1	2978.02016907374
18	1	2808.38035773034
19	1	3093.24285774652
20	1	2726.12862444236
21	1	3343.00780226414
22	1	2506.14132141925
23	1	3272.62294168579
24	1	2914.25431507773
25	1	3130.57824701031
26	1	3046.93505612947
27	1	2786.41314104616
28	1	3259.55163106961
29	1	3093.57081604612
30	1	3227.88390574031
31	1	2798.06297945003
32	1	2997.78109248127
33	1	2863.29616147461
34	1	3195.47584859009
35	1	3196.3465698812
36	1	2899.59451253944
37	1	3310.00976873732
38	1	3278.32559601165
39	1	3031.10192621853
40	1	3142.72469551635
41	1	2802.78254388794
42	1	3089.65409362827
43	1	3174.73310739594
44	1	3100.44823215853
45	1	2962.26396132823
46	1	3182.01483237265
47	1	2814.5208665695
48	1	3368.24250062889
49	1	2414.50129908348
50	1	3277.18580066166
51	2	2946.85842533629
52	2	2934.55813362578
53	2	3350.80730089457
54	2	2947.08074084368
55	2	2933.99239537569
56	2	2625.08698116253
57	2	3002.10332922589
58	2	3042.55480175603
59	2	2627.58707158257
60	2	2881.05971321923
61	2	2556.57263092996
62	2	2933.78823129526
63	2	2746.17050209684
64	2	2837.59247684379
65	2	2812.1582372659
66	2	3152.3437796295
67	2	2729.70446318419
68	2	2706.07590321986
69	2	3151.72815239285
70	2	2787.96996689417
71	2	3206.31575503988
72	2	3227.60477253192
73	2	2833.01652602817
74	2	2904.8261016357
75	2	3175.09759495849
76	2	2938.11750310588
77	2	2749.50167171034
78	2	2778.35751997476
79	2	2932.99163255998
80	2	2875.85289254421
81	2	3002.12683141238
82	2	2716.74387952695
83	2	2914.25445254426
84	2	2952.21018918757
85	2	3104.8491538399
86	2	3123.14693543586
87	2	3145.09785478394
88	2	3000.13226330631
89	2	2855.36799853574
90	2	3119.18274980265
91	2	2787.05314321429
92	2	2727.90015777533
93	2	3267.3094655474
94	2	3043.47563840326
95	2	2953.26179350569
96	2	3015.39596906464
97	2	2644.33602747102
98	2	2971.68629144962
99	2	2518.14349366321
100	2	2915.97193535476
