-200	0.995764516	1.170740323
-196	0.859916129	1.107654839
-192	0.716290323	1.031485484
-188	0.621914516	0.948729032
-184	0.604987097	0.880672581
-180	0.610383871	0.840041935
-176	0.595074194	0.821222581
-172	0.539658065	0.786298387
-168	0.42425	0.668824194
-164	0.297396774	0.488553226
-160	0.233001613	0.367306452
-156	0.243525806	0.354096774
-152	0.267453226	0.39135
-148	0.221414516	0.406708065
-144	0.094977419	0.355390323
-140	-0.045533871	0.259962903
-136	-0.108006452	0.19128871
-132	-0.068051613	0.19718871
-128	-0.039020968	0.253833871
-124	-0.109514516	0.281419355
-120	-0.252104839	0.219498387
-116	-0.362622581	0.088416129
-112	-0.319819355	-0.016735484
-108	-0.108287097	-0.03425
-104	0.157677419	0.00388871
-100	0.329616129	0.034145161
-96	0.317582258	0.033846774
-92	0.168548387	0.017032258
-88	0.02535	-0.010508065
-84	-0.048562903	-0.080593548
-80	-0.078946774	-0.193306452
-76	-0.08278871	-0.283725806
-72	-0.118762903	-0.358716129
-68	-0.232608065	-0.445566129
-64	-0.340222581	-0.480751613
-60	-0.345764516	-0.47013871
-56	-0.253925806	-0.491408065
-52	-0.145656452	-0.502637097
-48	-0.099245161	-0.467685484
-44	-0.088809677	-0.462720968
-40	-0.044040323	-0.521585484
-36	-0.029917742	-0.621470968
-32	-0.124730645	-0.76318871
-28	-0.290762903	-0.922870968
-24	-0.469940323	-1.031922581
-20	-0.619035484	-1.046314516
-16	-0.744456452	-0.967608065
-12	-0.86073871	-0.817977419
-8	-0.936682258	-0.649146774
-4	-0.956227419	-0.55873871
0	-0.929979032	-0.563869355
4	-0.880324194	-0.572930645
8	-0.881735484	-0.537080645
12	-0.962170968	-0.451324194
16	-1.020283871	-0.365719355
20	-0.977925806	-0.387024194
24	-0.891277419	-0.527612903
28	-0.84643871	-0.667217742
32	-0.784129032	-0.694545161
36	-0.638032258	-0.644140323
40	-0.519819355	-0.606072581
44	-0.549141935	-0.610385484
48	-0.723004839	-0.643859677
52	-0.918403226	-0.681754839
56	-1.002485484	-0.732003226
60	-0.9682	-0.80536129
64	-0.9006	-0.88108871
68	-0.876904839	-0.956896774
72	-0.912585484	-1.030177419
76	-1.006719355	-1.078227419
80	-1.124804839	-1.158135484
84	-1.238727419	-1.344896774
88	-1.395846774	-1.594108065
92	-1.607943548	-1.819227419
96	-1.811982258	-1.944914516
100	-1.931230645	-1.889208065
104	-1.935006452	-1.641295161
108	-1.81076129	-1.272951613
112	-1.528406452	-0.843754839
116	-1.12985	-0.371772581
120	-0.722679032	0.125179032
124	-0.360664516	0.630972581
128	-0.034943548	1.162062903
132	0.298395161	1.715959677
136	0.679806452	2.272409677
140	1.178074194	2.837332258
144	1.868435484	3.339327419
148	2.654445161	3.702308065
152	3.405456452	3.990814516
156	4.125308065	4.257814516
160	4.847980645	4.505924194
164	5.54323871	4.786024194
168	6.110943548	5.153340323
172	6.48681129	5.625687097
176	6.730616129	6.206591935
180	6.977672581	6.872740323
184	7.342229032	7.525777419
188	7.807416129	8.063269355
192	8.269635484	8.489430645
196	8.678764516	8.852480645
200	9.049745161	9.151835484
204	9.391412903	9.349829032
208	9.641180645	9.430283871
212	9.758827419	9.370185484
216	9.744391935	9.133053226
220	9.592233871	8.755591935
224	9.354708065	8.302124194
228	9.087087097	7.832746774
232	8.790703226	7.38491129
236	8.49053871	6.940875806
240	8.234948387	6.491948387
244	8.000551613	6.033070968
248	7.757114516	5.518791935
252	7.564324194	4.943243548
256	7.424106452	4.395269355
260	7.232953226	3.907714516
264	7.017645161	3.438001613
268	6.902714516	3.0345
272	6.946051613	2.728737097
276	7.162832258	2.433851613
280	7.452372581	2.155785484
284	7.688351613	2.025540323
288	7.876103226	2.055632258
292	8.061208065	2.156369355
296	8.23211129	2.334964516
300	8.35205	2.605922581
304	8.442279032	2.918358065
308	8.582822581	3.270930645
312	8.842958065	3.6828
316	9.188224194	4.142929032
320	9.538354839	4.654537097
324	9.88966129	5.241669355
328	10.29429194	5.903951613
332	10.75495	6.603382258
336	11.17987903	7.302196774
340	11.4739	7.975114516
344	11.63642097	8.611590323
348	11.73254032	9.202766129
352	11.82871129	9.691817742
356	11.98654516	10.02965
360	12.22265806	10.28582581
364	12.47182258	10.52574032
368	12.65395323	10.72779516
372	12.71314677	10.86413871
376	12.61028065	10.90304194
380	12.36776935	10.83660323
384	12.06595161	10.70846935
388	11.76703226	10.59357097
392	11.45309677	10.49138871
396	11.07916935	10.30302097
400	10.65462419	9.965353226
404	10.24612581	9.527316129
408	9.916043548	9.100054839
412	9.658764516	8.725593548
416	9.457803226	8.375140323
420	9.264740323	8.007416129
424	8.99575	7.635480645
428	8.643603226	7.336946774
432	8.26291129	7.108427419
436	7.88338871	6.876953226
440	7.502419355	6.612075806
444	7.17578871	6.326780645
448	6.936751613	6.057869355
452	6.713787097	5.842243548
456	6.427019355	5.668124194
460	6.036183871	5.504890323
464	5.621819355	5.34898871
468	5.332479032	5.202177419
472	5.188682258	5.077333871
476	5.108941935	4.964453226
480	5.061267742	4.864808065
484	5.054077419	4.825787097
488	5.093446774	4.821590323
492	5.132517742	4.757367742
496	5.0312	4.586762903
500	4.724027419	4.377906452
504	4.318104839	4.239937097
508	4.005172581	4.184764516
512	3.891541935	4.191229032
516	3.909622581	4.259869355
520	3.97373871	4.305420968
524	4.075409677	4.260137097
528	4.16	4.197348387
532	4.1051	4.180085484
536	3.89543871	4.205001613
540	3.667756452	4.249891935
544	3.545920968	4.283051613
548	3.511416129	4.28906129
552	3.488340323	4.261325806
556	3.399869355	4.19046129
560	3.188677419	4.09548871
564	2.964596774	4.007603226
568	2.843925806	3.938003226
572	2.740606452	3.93875
576	2.56588871	4.005840323
580	2.414980645	4.011445161
584	2.435970968	3.928575806
588	2.604777419	3.856208065
592	2.781498387	3.857654839
596	2.890333871	3.930154839
600	2.934508065	4.002317742
