1	1	2310.249363
2	1	2301.627687
3	1	2344.265781
4	1	2258.415842
5	1	2304.088112
6	1	2271.273115
7	1	2293.551855
8	1	2264.446135
9	1	2265.924089
10	1	2322.104185
11	1	2264.361946
12	1	2297.364027
13	1	2242.929011
14	1	2311.065046
15	1	2315.793922
16	1	2326.107292
17	1	2341.394624
18	1	2261.683354
19	1	2304.418201
20	1	2300.381391
1	2	2197.677138
2	2	2196.987326
3	2	2219.968735
4	2	2207.362092
5	2	2218.834052
6	2	2211.33756
7	2	2215.330227
8	2	2208.616405
9	2	2206.72176
10	2	2214.137396
11	2	2202.514265
12	2	2188.744531
13	2	2196.427137
14	2	2189.05084
15	2	2176.044257
16	2	2203.550816
17	2	2202.906278
18	2	2217.615946
19	2	2193.160389
20	2	2206.182831
