1	-7.258181522	275.3495092
1	-8.407699948	290.9630322
1	-6.507889367	302.2920553
1	-8.857293729	296.810844
1	-6.041715235	330.5667597
1	-7.121329993	305.4658847
1	-1.644442582	390.7007725
1	-3.723069225	315.6011914
1	-10.99377301	390.2246886
1	-5.117346137	263.843926
1	-8.796275752	326.3273519
1	-6.51011036	286.9874569
1	-5.671191853	330.0071254
1	-4.504531942	329.6965398
1	-6.546093899	190.6989194
1	-2.847399707	233.6478425
1	-6.961874304	227.9493201
1	-5.344975758	320.0922249
1	-4.670531759	373.510064
1	-5.829622815	283.6592886
1	-4.238094429	340.6161502
1	-5.353573724	327.2770052
1	-7.568292367	247.4183845
1	-9.610746703	319.8733498
1	-2.282814103	262.4052631
1	-7.209060178	375.8133448
1	-5.793280555	298.3716745
1	-4.87366609	381.7999829
1	-5.772806007	278.7470755
1	-7.809452426	329.4716683
2	-6.840132579	292.9659428
2	-8.896961967	295.3328272
2	-6.177018757	328.3195352
2	-5.646044389	341.5765061
2	-5.28453491	339.073322
2	-8.382318251	377.0667218
2	-6.101244754	369.4633102
2	-6.798733299	387.5614492
2	-5.347860003	438.912795
2	-5.92768584	411.1531276
2	-5.204223148	285.8371948
2	-7.263875736	233.5522742
2	-7.294402912	395.0965733
2	-4.984453189	258.2180658
2	-11.24731092	353.3378456
2	-8.009172811	351.7739743
2	-9.5411889	461.3584039
2	-7.765169605	346.5392873
2	-5.702641476	324.6338468
2	-5.348545702	361.7904836
2	-9.029887285	362.2902426
2	-7.942139825	353.5022605
2	-6.725950252	319.5709745
2	-7.583726752	288.870331
2	-6.396362889	365.825018
2	-6.200138114	282.8565382
2	-8.859923118	298.3907828
2	-7.353660532	416.5607943
2	-11.2641892	329.0548402
2	-4.709276579	342.9839139
