1	1	190.493353125753
2	1	422.471480468085
3	1	245.811157645717
4	1	215.267970633849
5	1	289.780022581288
6	1	390.414756532702
7	1	221.19167558349
8	1	92.3239859897157
9	1	268.242766515072
10	1	275.63171855856
11	1	300.0805081546
12	1	298.147378482432
13	1	379.599279889971
14	1	298.489816879559
15	1	95.8248701705302
16	1	203.363892585112
17	1	290.109076083182
18	1	213.771160978652
19	1	341.959285985933
20	1	176.757880999062
21	1	454.353511018863
22	1	77.7635946386635
23	1	422.680323758603
24	1	261.41444178498
25	1	358.76021115464
26	1	321.120775258263
27	1	203.885913470771
28	1	416.798233981325
29	1	342.106867220754
30	1	402.54775758314
31	1	209.128340752514
32	1	299.001491616572
33	1	238.483272663576
34	1	387.964131865542
35	1	388.355956446538
36	1	254.817530642749
37	1	439.504395931794
38	1	425.246518205243
39	1	313.995866798339
40	1	364.226112982356
41	1	211.252144749573
42	1	340.344342132722
43	1	378.629898328174
44	1	345.201704471338
45	1	283.018782597703
46	1	381.906674567693
47	1	216.534389956276
48	1	465.709125283002
49	1	36.5255845875679
50	1	424.733610297746
51	2	336.714606334072
52	2	333.639533406445
53	2	437.701825223643
54	2	336.77018521092
55	2	333.498098843922
56	2	256.271745290632
57	2	350.525832306473
58	2	360.638700439007
59	2	256.896767895643
60	2	320.264928304808
61	2	239.143157732491
62	2	333.447057823814
63	2	286.54262552421
64	2	309.398119210946
65	2	303.039559316476
66	2	388.085944907375
67	2	282.426115796048
68	2	276.518975804966
69	2	387.932038098213
70	2	296.992491723543
71	2	401.578938759969
72	2	406.90119313298
73	2	308.254131507043
74	2	326.206525408924
75	2	393.774398739623
76	2	334.529375776471
77	2	287.375417927584
78	2	294.589379993689
79	2	333.247908139994
80	2	318.963223136054
81	2	350.531707853094
82	2	279.185969881737
83	2	328.563613136064
84	2	338.052547296893
85	2	376.212288459974
86	2	380.786733858964
87	2	386.274463695986
88	2	350.033065826578
89	2	313.841999633934
90	2	379.795687450662
91	2	296.763285803573
92	2	281.975039443832
93	2	416.82736638685
94	2	360.868909600815
95	2	338.315448376422
96	2	353.848992266159
97	2	261.084006867755
98	2	342.921572862406
99	2	229.535873415803
100	2	328.992983838691
101	3	423.709441745072
102	3	382.307756781357
103	3	368.56623688213
104	3	369.410755523025
105	3	349.577028757969
106	3	388.949050708749
107	3	357.95195752871
108	3	383.341851249017
109	3	391.2809205252
110	3	366.253100881124
111	3	377.959962891364
112	3	405.528718656324
113	3	376.02620395458
114	3	355.64036557277
115	3	358.658317425665
116	3	405.736856261104
117	3	355.510102638583
118	3	378.841565772392
119	3	381.81343941562
120	3	390.236795904162
121	3	391.952739037598
122	3	377.089192863813
123	3	344.319099503229
124	3	373.095492586691
125	3	370.753676347098
126	3	402.147663038956
127	3	373.383412042036
128	3	380.452850426543
129	3	372.860652285214
130	3	385.869169472966
131	3	354.293623602686
132	3	376.194817401809
133	3	392.890351002859
134	3	344.672120697196
135	3	309.182546128309
136	3	394.589873611009
137	3	371.806062938606
138	3	390.695898049677
139	3	379.025040745225
140	3	370.182211776763
141	3	360.947063959514
142	3	390.727407413629
143	3	341.703312648364
144	3	383.265728756865
145	3	403.310904777934
146	3	365.407692741427
147	3	391.13436301474
148	3	376.389230080854
149	3	377.648564285143
150	3	381.556122059772
